id,group,page,converted
22334,treatment,new page,yes
12787,control,old page,no
12107,control,old page,no
19069,treatment,new page,no
13183,control,old page,no
21399,treatment,new page,no
11897,control,old page,no
12805,control,old page,no
21775,treatment,new page,no
20160,treatment,new page,no
11907,control,old page,no
13438,control,old page,no
19436,treatment,new page,no
12708,control,old page,no
12309,control,old page,yes
11993,control,old page,no
13100,control,old page,no
12821,control,old page,no
11983,control,old page,no
21937,treatment,new page,yes
12750,control,old page,no
12680,control,old page,no
18967,treatment,new page,yes
12383,control,old page,no
19532,treatment,new page,no
12289,control,old page,no
13055,control,old page,no
12372,control,old page,no
19998,treatment,new page,no
21786,treatment,new page,yes
11976,control,old page,yes
12650,control,old page,no
12910,control,old page,no
13297,control,old page,no
13378,control,old page,no
12282,control,old page,no
22364,treatment,new page,no
12047,control,old page,no
12443,control,old page,yes
21484,treatment,new page,yes
21839,treatment,new page,no
20210,treatment,new page,no
19250,treatment,new page,no
12256,control,old page,yes
12381,control,old page,no
11899,control,old page,yes
12055,control,old page,no
13030,control,old page,no
19337,treatment,new page,no
12426,control,old page,yes
19657,treatment,new page,no
21725,treatment,new page,no
21795,treatment,new page,no
21123,treatment,new page,yes
21783,treatment,new page,yes
18991,treatment,new page,no
12606,control,old page,no
20196,treatment,new page,no
20136,treatment,new page,no
13216,control,old page,no
13000,control,old page,no
22195,treatment,new page,no
20324,treatment,new page,no
19313,treatment,new page,no
11970,control,old page,no
12798,control,old page,no
13451,control,old page,no
13426,control,old page,no
12048,control,old page,no
19140,treatment,new page,yes
19626,treatment,new page,no
12590,control,old page,no
12777,control,old page,no
19065,treatment,new page,no
12741,control,old page,no
19335,treatment,new page,no
19813,treatment,new page,yes
12031,control,old page,no
21772,treatment,new page,no
21462,treatment,new page,no
22356,treatment,new page,no
19112,treatment,new page,yes
19529,treatment,new page,no
12316,control,old page,yes
12867,control,old page,no
12292,control,old page,yes
12555,control,old page,no
11946,control,old page,yes
12255,control,old page,yes
21168,treatment,new page,no
19492,treatment,new page,no
12612,control,old page,yes
19411,treatment,new page,no
19292,treatment,new page,no
19168,treatment,new page,no
21534,treatment,new page,no
12286,control,old page,no
20351,treatment,new page,no
12680,control,old page,no
18987,treatment,new page,no
22255,treatment,new page,no
19764,treatment,new page,no
12313,control,old page,no
11979,control,old page,no
21982,treatment,new page,no
13221,control,old page,no
12980,control,old page,yes
13352,control,old page,no
19311,treatment,new page,no
20130,treatment,new page,no
12825,control,old page,no
19341,treatment,new page,no
13096,control,old page,yes
13205,control,old page,no
20382,treatment,new page,yes
12387,control,old page,yes
21706,treatment,new page,no
12826,control,old page,no
18970,treatment,new page,no
19007,treatment,new page,no
12944,control,old page,no
12113,control,old page,no
13054,control,old page,no
12212,control,old page,no
12610,control,old page,no
20085,treatment,new page,yes
20963,treatment,new page,no
20166,treatment,new page,no
20766,treatment,new page,no
20831,treatment,new page,no
21554,treatment,new page,no
19277,treatment,new page,no
12447,control,old page,no
19646,treatment,new page,no
19942,treatment,new page,yes
19683,treatment,new page,no
21960,treatment,new page,no
12653,control,old page,no
13074,control,old page,no
11972,control,old page,no
13041,control,old page,no
13421,control,old page,no
19812,treatment,new page,no
13180,control,old page,no
20286,treatment,new page,no
21147,treatment,new page,no
13264,control,old page,no
13266,control,old page,yes
19816,treatment,new page,no
12761,control,old page,no
19697,treatment,new page,yes
19954,treatment,new page,no
20018,treatment,new page,no
18911,treatment,new page,no
22145,treatment,new page,yes
12482,control,old page,no
21694,treatment,new page,no
20034,treatment,new page,no
19415,treatment,new page,no
19834,treatment,new page,no
12182,control,old page,no
12837,control,old page,no
21922,treatment,new page,no
12672,control,old page,no
20795,treatment,new page,no
12907,control,old page,no
12883,control,old page,no
12444,control,old page,no
11910,control,old page,no
13445,control,old page,no
19739,treatment,new page,no
12203,control,old page,no
20444,treatment,new page,no
13270,control,old page,no
12060,control,old page,no
13164,control,old page,no
12177,control,old page,no
12744,control,old page,no
13188,control,old page,no
12828,control,old page,no
21632,treatment,new page,no
22434,treatment,new page,no
12562,control,old page,no
19790,treatment,new page,no
21403,treatment,new page,no
21742,treatment,new page,no
20063,treatment,new page,no
21927,treatment,new page,no
21345,treatment,new page,no
12698,control,old page,yes
22096,treatment,new page,no
12922,control,old page,no
19977,treatment,new page,no
20257,treatment,new page,no
20837,treatment,new page,no
13271,control,old page,yes
12534,control,old page,no
21164,treatment,new page,yes
12109,control,old page,no
12196,control,old page,no
21260,treatment,new page,no
12064,control,old page,no
12191,control,old page,no
12475,control,old page,no
22042,treatment,new page,no
20505,treatment,new page,no
19011,treatment,new page,no
12851,control,old page,no
21075,treatment,new page,no
13281,control,old page,no
13334,control,old page,yes
12719,control,old page,no
13256,control,old page,no
12283,control,old page,no
12499,control,old page,no
13233,control,old page,no
12545,control,old page,no
19959,treatment,new page,no
12062,control,old page,no
20930,treatment,new page,no
21914,treatment,new page,yes
20121,treatment,new page,no
21352,treatment,new page,no
13332,control,old page,yes
12712,control,old page,no
12217,control,old page,no
20426,treatment,new page,no
22263,treatment,new page,no
21296,treatment,new page,no
13402,control,old page,no
19138,treatment,new page,yes
12705,control,old page,no
19699,treatment,new page,no
21028,treatment,new page,no
18956,treatment,new page,no
12228,control,old page,no
13377,control,old page,no
21274,treatment,new page,no
21407,treatment,new page,no
21027,treatment,new page,no
12051,control,old page,no
19720,treatment,new page,no
20911,treatment,new page,no
12431,control,old page,no
12006,control,old page,no
22164,treatment,new page,no
21133,treatment,new page,no
12220,control,old page,no
19736,treatment,new page,no
20534,treatment,new page,yes
21555,treatment,new page,no
12690,control,old page,no
11884,control,old page,no
12071,control,old page,yes
19395,treatment,new page,no
12803,control,old page,yes
13385,control,old page,no
19381,treatment,new page,no
19765,treatment,new page,no
19598,treatment,new page,yes
12454,control,old page,no
12169,control,old page,no
20884,treatment,new page,no
12513,control,old page,yes
21060,treatment,new page,yes
19918,treatment,new page,no
21440,treatment,new page,no
21993,treatment,new page,no
20265,treatment,new page,yes
20669,treatment,new page,no
21573,treatment,new page,no
19094,treatment,new page,no
13354,control,old page,yes
20012,treatment,new page,no
21654,treatment,new page,no
19084,treatment,new page,no
13243,control,old page,yes
21945,treatment,new page,no
22435,treatment,new page,no
21700,treatment,new page,yes
19675,treatment,new page,no
12684,control,old page,no
12648,control,old page,no
11954,control,old page,no
13134,control,old page,no
13071,control,old page,no
21339,treatment,new page,no
13387,control,old page,yes
19969,treatment,new page,no
11927,control,old page,yes
12598,control,old page,no
13000,control,old page,no
20490,treatment,new page,no
21178,treatment,new page,no
19085,treatment,new page,no
19572,treatment,new page,no
13359,control,old page,no
12346,control,old page,no
11885,control,old page,no
12571,control,old page,yes
21370,treatment,new page,no
12623,control,old page,no
12256,control,old page,yes
12542,control,old page,no
21971,treatment,new page,no
12450,control,old page,no
20152,treatment,new page,no
12005,control,old page,no
20917,treatment,new page,no
21471,treatment,new page,yes
12015,control,old page,no
12380,control,old page,no
12430,control,old page,no
21298,treatment,new page,yes
12033,control,old page,no
22339,treatment,new page,no
12509,control,old page,no
19017,treatment,new page,yes
12407,control,old page,no
12063,control,old page,no
21397,treatment,new page,no
12058,control,old page,yes
12214,control,old page,no
12242,control,old page,no
13195,control,old page,no
19447,treatment,new page,no
22116,treatment,new page,yes
22066,treatment,new page,no
11881,control,old page,no
19592,treatment,new page,no
20801,treatment,new page,no
13354,control,old page,no
20546,treatment,new page,no
12031,control,old page,no
22007,treatment,new page,no
19293,treatment,new page,no
21434,treatment,new page,no
12360,control,old page,no
12565,control,old page,no
13348,control,old page,no
